type,id,league_id,season_id,tournament_id,game_id,number,datetime,datetime_tz,time_zone,time_zone_abbr,updated_at,created_at,home_team_id,home_team,home_team_short,home_team_logo_url,away_team_id,away_team,away_team_short,away_team_logo_url,home_division_id,home_division,away_division_id,away_division,home_score,away_score,facility_id,facility,facility_address,rink_id,rink,game_type,notes,status,overtime,shootout,allow_players,tickets_url,watch_live_url,external_url,has_play_by_play,highlight_color,attendance,date_group,winner
game,g-40862,100,246,,40862,1,2015-10-11T13:30:00+00:00,2015-10-11 17:30:00 +0000,US/Eastern,EST,2019-12-05 20:22:27 +0000,2015-10-10 20:17:18 +0000,6337,Connecticut Whale,CTW,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6337-connecticut-whale-1568662457532161349.svg,6338,New York Riveters,NYR,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6338-new-york-riveters-1568662420052007203.svg,1021,Founding Four,1021,Founding Four,4,1,387,Chelsea Piers CT,,,,Regular Season,Attendance: 623,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-10-11,Connecticut Whale
game,g-40863,100,246,,40863,2,2015-10-11T15:30:00+00:00,2015-10-11 19:30:00 +0000,US/Eastern,EST,2016-08-22 18:34:29 +0000,2015-10-10 20:17:18 +0000,6336,Buffalo Beauts,BUF,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6336-buffalo-beauts-1568662467071266369.svg,6335,Boston Pride,BOS,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6335-boston-pride-1568662479411151965.svg,1021,Founding Four,1021,Founding Four,1,4,386,HarborCenter,,,,Regular Season,"Attendance: 1,231",Final,False,False,True,,https://plus.espn.com/,,True,,,2015-10-11,Boston Pride
game,g-40866,100,246,,40866,3,2015-10-18T15:30:00+00:00,2015-10-18 19:30:00 +0000,US/Eastern,EST,2016-08-22 18:34:50 +0000,2015-10-10 20:25:30 +0000,6336,Buffalo Beauts,BUF,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6336-buffalo-beauts-1568662467071266369.svg,6337,Connecticut Whale,CTW,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6337-connecticut-whale-1568662457532161349.svg,1021,Founding Four,1021,Founding Four,2,5,386,HarborCenter,,,,Regular Season,,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-10-18,Connecticut Whale
game,g-40865,100,246,,40865,4,2015-10-18T20:00:00+00:00,2015-10-19 00:00:00 +0000,US/Eastern,EST,2016-09-06 16:07:26 +0000,2015-10-10 20:25:30 +0000,6338,New York Riveters,NYR,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6338-new-york-riveters-1568662420052007203.svg,6335,Boston Pride,BOS,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6335-boston-pride-1568662479411151965.svg,1021,Founding Four,1021,Founding Four,1,7,388,Aviator Sports & Events Center,,,,Regular Season,,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-10-18,Boston Pride
game,g-40869,100,246,,40869,5,2015-10-25T15:30:00+00:00,2015-10-25 19:30:00 +0000,US/Eastern,EST,2016-09-06 16:07:33 +0000,2015-10-10 20:25:30 +0000,6336,Buffalo Beauts,BUF,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6336-buffalo-beauts-1568662467071266369.svg,6335,Boston Pride,BOS,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6335-boston-pride-1568662479411151965.svg,1021,Founding Four,1021,Founding Four,3,5,386,HarborCenter,,,,Regular Season,,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-10-25,Boston Pride
game,g-40864,100,246,,40864,6,2015-10-25T19:00:00+00:00,2015-10-25 23:00:00 +0000,US/Eastern,EST,2016-08-22 18:57:20 +0000,2015-10-10 20:25:30 +0000,6338,New York Riveters,NYR,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6338-new-york-riveters-1568662420052007203.svg,6337,Connecticut Whale,CTW,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6337-connecticut-whale-1568662457532161349.svg,1021,Founding Four,1021,Founding Four,1,3,388,Aviator Sports & Events Center,,,,Regular Season,,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-10-25,Connecticut Whale
game,g-40868,100,246,,40868,7,2015-11-15T15:30:00+00:00,2015-11-15 20:30:00 +0000,US/Eastern,EST,2016-08-24 13:38:16 +0000,2015-10-10 20:25:30 +0000,6336,Buffalo Beauts,BUF,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6336-buffalo-beauts-1568662467071266369.svg,6337,Connecticut Whale,CTW,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6337-connecticut-whale-1568662457532161349.svg,1021,Founding Four,1021,Founding Four,2,3,386,HarborCenter,,,,Regular Season,,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-11-15,Connecticut Whale
game,g-40867,100,246,,40867,8,2015-11-15T19:00:00+00:00,2015-11-16 00:00:00 +0000,US/Eastern,EST,2016-08-24 13:55:14 +0000,2015-10-10 20:25:30 +0000,6338,New York Riveters,NYR,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6338-new-york-riveters-1568662420052007203.svg,6335,Boston Pride,BOS,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6335-boston-pride-1568662479411151965.svg,1021,Founding Four,1021,Founding Four,3,2,388,Aviator Sports & Events Center,,,,Regular Season,2nd Period Injury- BOS- #15 Field,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-11-15,New York Riveters
game,g-40873,100,246,,40873,9,2015-11-22T15:00:00+00:00,2015-11-22 20:00:00 +0000,US/Eastern,EST,2016-08-24 14:00:53 +0000,2015-10-10 20:27:39 +0000,6335,Boston Pride,BOS,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6335-boston-pride-1568662479411151965.svg,6338,New York Riveters,NYR,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6338-new-york-riveters-1568662420052007203.svg,1021,Founding Four,1021,Founding Four,2,3,389,Bright-Landry Hockey Center,,,,Regular Season,,Final,False,False,True,,https://plus.espn.com/,,True,,,2015-11-22,New York Riveters
game,g-40871,100,246,,40871,10,2015-11-22T15:30:00+00:00,2015-11-22 20:30:00 +0000,US/Eastern,EST,2016-08-24 14:07:38 +0000,2015-10-10 20:27:39 +0000,6336,Buffalo Beauts,BUF,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6336-buffalo-beauts-1568662467071266369.svg,6337,Connecticut Whale,CTW,https://img.shiftstats.com/dcd7c2ef-0bf7-4a7e-a22f-e1e1a76f936c/team-logo_url-6337-connecticut-whale-1568662457532161349.svg,1021,Founding Four,1021,Founding Four,6,7,386,HarborCenter,,,,Regular Season,,Final,True,True,True,,https://plus.espn.com/,,True,,,2015-11-22,Connecticut Whale
